player_display_name,position,season,games,tackles,assisted_tackles,sacks,tfl,forced_fumbles,def_interceptions,pass_deflections,def_tds
Victor Dimukeje,LB,2022,8,10,3,0,0,0,0,0,0
Aaron Robinson,DB,2022,2,5,0,0,0,0,0,1,0
Eric Stokes,DB,2022,8,20,5,0,0,0,0,0,0
Joseph Ossai,DL,2022,13,6,11,3.5,2,0,0,1,1
Bobby Brown,DL,2022,7,5,3,0,1,0,0,0,0
Robert Rochell,DB,2022,2,1,0,0,0,0,0,0,0
Thomas Graham Jr.,DB,2022,1,5,1,0,0,0,0,0,0
Khyiris Tonga,DL,2022,10,12,16,0.5,1,0,0,4,0
Gregory Rousseau,DL,2022,13,27,10,8,10,1,0,4,0
Jeremiah Owusu-Koramoah,LB,2022,11,44,26,0,7,2,0,4,0
Milton Williams,DL,2022,15,19,17,4,9,0,0,2,0
Zech McPhearson,DB,2022,5,5,0,1,1,0,0,1,0
Marlon Tuipulotu,DL,2022,9,8,8,1,1,0,0,0,0
Patrick Johnson,LB,2022,8,5,2,0,0,1,0,0,0
Payton Turner,DL,2022,7,11,5,2,5,0,0,0,0
Pete Werner,LB,2022,11,55,24,0,3,2,0,3,0
Micah Parsons,DL,2022,17,42,23,13.5,14,3,0,3,1
Zaven Collins,LB,2022,16,63,37,2,11,1,1,6,1
Jaelan Phillips,LB,2022,17,37,24,7,8,1,0,2,0
Kelvin Joseph,DB,2022,9,11,2,0,0,1,0,2,0
Paulson Adebo,DB,2022,13,51,9,0,2,0,0,7,0
Rashad Weaver,LB,2022,14,18,9,5.5,7,2,0,6,0
Odafe Oweh,LB,2022,16,30,13,3,7,1,0,0,0
Andre Cisco,DB,2022,15,46,24,1,1,0,3,10,1
Osa Odighizuwa,DL,2022,17,27,16,4,8,1,0,0,0
Jaycee Horn,DB,2022,13,37,16,0,2,0,3,7,0
Ta'Quon Graham,DL,2022,10,15,19,0,1,0,0,0,0
Adetokunbo Ogundeji,LB,2022,15,19,23,2,3,0,0,0,0
Jonathon Cooper,LB,2022,13,20,24,2,2,0,0,0,0
Darren Hall,DB,2022,12,28,16,0,1,1,0,3,0
Richie Grant,DB,2022,17,69,53,0,3,1,2,7,0
Trevon Moehrig,DB,2022,15,37,18,0,2,0,0,5,0
Derrick Barnes,LB,2022,12,25,18,1,3,0,0,1,0
Joe Tryon,LB,2022,16,23,17,4,6,0,0,2,0
Tyson Campbell,DB,2022,17,55,15,0,2,1,3,15,1
Christian Barmore,DL,2022,10,12,11,2.5,2,0,0,1,0
Chauncey Golston,DL,2022,9,13,9,1,2,0,0,1,0
Nahshon Wright,DB,2022,5,16,6,0,1,0,1,4,0
Brandon Stephens,DB,2022,11,30,6,0.5,0,0,0,7,0
Malcolm Koonce,DL,2022,5,3,1,0,0,0,0,0,0
Divine Deablo,LB,2022,8,38,36,0,1,0,0,1,0
Elijah Molden,DB,2022,2,4,1,0,1,0,0,0,0
Ifeatu Melifonwu,DB,2022,3,9,4,0.5,1,0,0,2,0
Ernest Jones,LB,2022,17,65,48,0,4,1,1,2,0
Baron Browning,LB,2022,11,14,10,5,8,0,1,2,0
Greg Newsome,DB,2022,15,31,11,0.5,0,0,0,6,0
Jevon Holland,DB,2022,17,76,17,1.5,1,1,2,7,0
Monty Rice,LB,2022,8,36,27,0,4,0,0,1,0
Patrick Jones,LB,2022,10,12,9,4,8,0,0,0,0
Ambry Thomas,DB,2022,4,5,0,0,0,0,0,0,0
Dee Alford,DB,2022,12,18,7,0.5,1,0,1,7,0
Amare Barno,LB,2022,3,6,1,2,2,0,0,0,0
Donovan Jeter,DL,2022,1,1,0,0,0,0,0,0,0
Elijah Garcia,DL,2022,1,1,0,0,0,0,0,0,0
T.J. Carter,DB,2022,1,0,1,0,0,0,0,0,0
Keir Thomas,LB,2022,4,3,0,0,2,0,0,0,0
De'Shaan Dixon,DL,2022,1,0,1,0,0,0,0,0,0
Jordan Davis,DL,2022,8,8,10,0,1,0,0,1,0
Quay Walker,LB,2022,17,73,46,1.5,5,3,0,7,0
Devonte Wyatt,DL,2022,12,8,7,1.5,0,1,0,1,0
Tariq Woolen,DB,2022,17,46,17,0,1,0,6,16,1
Dominique Robinson,DL,2022,13,19,11,1.5,2,0,0,2,0
Kingsley Enagbare,DL,2022,14,18,13,3,5,0,0,3,0
Kyron Johnson,LB,2022,1,0,1,0,0,0,0,0,0
Tariq Carpenter,DB,2022,1,0,0,0,0,0,0,0,0
Christian Holmes,DB,2022,6,6,1,0,0,0,0,0,0
Elijah Hicks,DB,2022,5,10,11,0,0,1,0,0,0
Jaylon Jones,DB,2022,10,29,11,0,0,0,0,2,0
Jack Sanborn,LB,2022,7,47,12,2,5,0,0,0,0
Josh Blackwell,DB,2022,3,8,4,0,0,0,0,0,0
Reed Blankenship,DB,2022,8,19,13,0,0,0,1,2,0
Josh Jobe,DB,2022,1,0,0,0,0,0,0,0,0
Joshua Onujiogu,DL,2022,1,2,1,0,0,0,0,0,0
Tony Adams,DB,2022,5,9,6,0,0,0,0,0,0
Rayshad Nichols,DL,2022,1,1,3,0,0,0,0,0,0
Ahmad Gardner,DB,2022,17,51,24,0,3,0,2,20,0
Trent McDuffie,DB,2022,11,28,16,1,1,1,0,7,0
George Karlaftis,DL,2022,17,18,15,6,8,0,0,7,0
Bryan Cook,DB,2022,14,19,8,1,1,0,0,2,0
Jaylen Watson,DB,2022,15,37,9,0,3,0,1,6,1
Brenden Schooler,DB,2022,1,0,0,0,0,0,0,0,0
Jack Cochrane,LB,2022,1,0,0,0,0,0,0,0,0
A.J. Thomas,DB,2022,1,2,0,0,0,0,0,0,0
Travon Walker,DL,2022,15,24,25,3.5,5,1,1,2,0
Aidan Hutchinson,DL,2022,16,34,18,9.5,9,0,3,3,0
Derek Stingley,DB,2022,9,35,8,1,0,0,1,5,0
Kaiir Elam,DB,2022,11,28,11,0,1,0,2,4,0
Devin Lloyd,LB,2022,17,59,56,0,0,0,3,8,0
Jalen Pitre,DB,2022,17,99,48,1,5,0,5,8,0
Nik Bonitto,LB,2022,11,5,8,1.5,1,1,0,0,0
Martin Emerson,DB,2022,17,51,12,1,1,0,0,15,0
Alex Wright,DL,2022,15,13,15,0,2,0,0,5,0
Marcus Jones,DB,2022,11,32,4,0,2,0,2,7,1
Terrel Bernard,LB,2022,3,7,9,0,0,0,0,0,0
Micah McFadden,LB,2022,14,35,23,2,6,1,0,0,0
D.J. Davidson,DL,2022,4,2,2,0,0,0,0,0,0
Thomas Booker,DL,2022,9,11,4,0.5,1,0,0,1,0
Delarrin Turner-Yell,DB,2022,1,0,0,0,0,0,0,0,0
Zyon McCollum,DB,2022,7,12,5,0,0,0,0,1,0
Eric Johnson,DL,2022,3,1,2,0,0,0,0,0,0
Otito Ogbonnia,DL,2022,6,13,1,0,1,0,0,0,0
Esezi Otomewo,DL,2022,5,3,2,0,1,0,0,0,0
Daron Bland,DB,2022,12,36,16,0,1,0,5,7,0
Matthew Butler,DL,2022,5,1,4,0.5,0,0,0,0,0
Damone Clark,LB,2022,10,27,17,0,1,2,0,0,0
John Ridgeway,DL,2022,12,9,15,0,0,1,0,1,0
Christian Benford,DB,2022,9,17,7,0,1,0,1,5,0
Malcolm Rodriguez,LB,2022,16,58,25,1,8,0,0,2,0
Devin Harper,LB,2022,1,0,0,0,0,0,0,0,0
Gregory Junior,DB,2022,1,4,2,0,0,0,0,0,0
Sam Roberts,DL,2022,2,1,1,0,0,0,0,0,0
Theo Jackson,DB,2022,1,0,1,0,0,0,0,0,0
Matt Henningsen,DL,2022,12,8,13,1,2,0,0,0,0
Ja'Sir Taylor,DB,2022,6,10,6,0,0,0,0,1,0
James Houston,DL,2022,7,10,0,8,7,1,0,0,0
Montaric Brown,DB,2022,2,4,1,0,0,0,0,0,0
Isaiah Thomas,LB,2022,6,4,5,1,1,0,0,2,0
Mark Robinson,LB,2022,2,3,5,0,0,0,0,0,0
Baylon Spector,LB,2022,1,4,0,0,0,0,0,0,0
Chase Lucas,DB,2022,2,1,1,0,0,0,0,0,0
Rodney Thomas,DB,2022,15,33,17,0,0,0,4,6,0
Jesse Luketa,LB,2022,3,3,0,0,2,0,0,0,0
D'Anthony Bell,DB,2022,2,4,2,0,0,0,0,0,0
Roderick Perry,DL,2022,2,1,1,0,0,0,0,0,0
Kader Kohou,DB,2022,15,63,9,0,5,1,1,10,0
Verone McKinley,DB,2022,8,10,6,0,0,0,1,1,0
Ben Stille,DL,2022,4,0,5,0,0,0,0,0,0
Marquan McCall,DL,2022,11,7,8,0,2,0,0,0,0
Arron Mosby,DL,2022,1,1,0,0,0,0,0,0,0
Zyon Gilbert,DB,2022,3,7,3,1,1,0,0,0,0
Christopher Hinton,DL,2022,3,1,2,0,0,0,0,0,0
Ja'Quan McMillian,DB,2022,1,6,1,0,0,0,0,0,0
Dallis Flowers,DB,2022,4,6,2,0,0,0,0,0,0
Allan George,DB,2022,1,2,0,0,0,0,0,0,0
Kingsley Jonathan,DL,2022,3,2,3,0,1,0,0,0,0
Tomon Fox,LB,2022,10,14,9,1,3,0,0,0,0
Jake Hansen,LB,2022,9,13,8,1,2,1,0,0,0
Kurt Hinish,DL,2022,13,11,12,1,6,0,0,0,0
Raheem Layne,DB,2022,1,1,0,0,0,0,0,0,0
Nolan Turner,DB,2022,1,1,0,0,1,0,0,0,0
J.J. Russell,LB,2022,1,1,3,0,0,0,0,0,0
Luiji Vilain,LB,2022,1,1,1,0,0,0,0,0,0
Darien Butler,LB,2022,2,1,3,0,0,0,0,0,0
Isaiah Pola-Mao,DB,2022,6,11,4,1,2,0,0,0,0
Sam Webb,DB,2022,8,24,9,0,0,1,0,3,0
Luke Masterson,LB,2022,10,26,24,0,4,0,0,0,0
Stephen Jones,DL,2022,3,2,4,0,0,0,0,0,0
Chandler Wooten,LB,2022,1,0,0,0,0,0,0,0,0
Markquese Bell,DB,2022,1,1,0,0,0,0,0,0,0
Timmy Horne,DL,2022,13,13,14,0,0,0,0,1,0
Nate Landman,LB,2022,2,0,1,0,0,0,0,0,0
Tre Avery,DB,2022,7,20,3,0,1,0,0,9,0
Jack Gibbens,LB,2022,4,16,11,0,0,0,1,1,0
Sam Okuayinonu,DL,2022,6,3,8,0.5,0,0,0,0,0
Kayvon Thibodeaux,LB,2022,13,33,16,4,6,2,0,5,1
Nakobe Dean,LB,2022,2,5,1,0,1,0,0,0,0
Nick Cross,DB,2022,4,8,1,0,0,0,0,0,0
Ryder Anderson,DL,2022,5,4,4,2,2,0,0,0,0
William Kwenkeu,LB,2022,1,1,0,0,1,0,0,0,0
Prince Emili,DL,2022,1,0,3,0,0,0,0,1,0
Ja'Marcus Ingram,DB,2022,2,2,1,0,0,0,0,0,0
C.J. Brewer,DL,2022,1,2,0,0,0,0,0,0,0
Jermaine Johnson,LB,2022,12,18,11,2.5,3,0,0,0,0
Sam Williams,DL,2022,13,15,7,4,10,1,0,1,0
Kerby Joseph,DB,2022,15,53,21,0,0,2,4,8,0
Dax Hill,DB,2022,6,9,3,0,0,0,0,0,0
Christian Matthew,DB,2022,8,11,7,0,0,0,0,3,0
Myjai Sanders,LB,2022,11,17,6,3,3,1,0,3,0
Cam Taylor-Britt,DB,2022,10,41,14,0,1,1,0,6,0
Travis Jones,DL,2022,12,14,10,1,1,0,0,1,0
Cordale Flott,DB,2022,9,14,11,0,0,1,0,2,0
DeMarvin Leal,DL,2022,7,8,6,0,1,0,0,3,0
Jeff Gunter,DL,2022,1,0,1,0,0,0,0,0,0
Zach Carter,DL,2022,11,10,13,0.5,1,0,0,1,0
DeAngelo Malone,LB,2022,13,16,8,1,4,0,0,0,0
Troy Andersen,LB,2022,16,35,27,0,3,1,0,1,0
Chad Muma,LB,2022,7,23,15,1.5,3,0,0,1,0
Channing Tindall,LB,2022,2,0,2,0,0,0,0,0,0
Cameron Thomas,DL,2022,13,7,11,3,3,0,0,1,0
Leo Chenal,LB,2022,12,16,13,1,3,0,0,0,0
Brian Asamoah,LB,2022,6,9,6,0,0,1,0,0,0
Christian Harris,LB,2022,12,46,28,1,6,1,1,5,0
Drake Jackson,DL,2022,14,8,6,3,3,0,1,8,0
Samuel Womack,DB,2022,6,11,4,0,1,1,1,2,0
Cobie Durant,DB,2022,7,14,6,1,1,0,3,5,1
Quentin Lake,DB,2022,2,6,2,1,1,0,0,1,0
Derion Kendrick,DB,2022,10,36,7,0,0,0,0,4,0
Daniel Hardy,DL,2022,3,0,3,0,0,0,0,0,0
Russ Yeast,DB,2022,9,13,3,0,1,0,0,0,0
Damarion Williams,DB,2022,9,14,8,0,1,0,0,2,0
Kyle Hamilton,DB,2022,15,41,14,2,4,1,0,5,0
Jack Jones,DB,2022,11,25,5,0,3,1,2,6,1
Joshua Williams,DB,2022,12,28,11,0,1,0,1,7,0
J.T. Woods,DB,2022,2,2,1,0,0,0,0,0,0
Neil Farrell,DL,2022,8,3,9,0,1,0,0,0,0
Josh Paschal,DL,2022,7,10,6,2,2,0,0,0,0
Percy Butler,DB,2022,3,4,2,0,0,0,0,1,0
Akayleb Evans,DB,2022,7,18,3,0,3,1,0,2,0
Damarri Mathis,DB,2022,14,54,11,0,1,0,0,7,0
Eyioma Uwazurike,DL,2022,6,11,6,0,0,0,0,1,0
Micheal Clemons,DL,2022,16,20,13,2.5,4,0,0,0,0
Kyler Gordon,DB,2022,14,55,16,0,2,1,3,6,0
Brandon Smith,LB,2022,3,4,1,0,0,0,0,0,0
Arnold Ebiketie,LB,2022,14,21,9,2.5,3,2,0,2,0
Jalyn Armour-Davis,DB,2022,3,3,2,0,1,0,0,1,0
Alontae Taylor,DB,2022,11,38,7,0,1,0,0,11,0
Dane Belton,DB,2022,9,23,7,0,1,0,2,3,0
Roger McCreary,DB,2022,17,70,14,0,2,0,1,8,0
Perrion Winfrey,DL,2022,10,8,14,0.5,1,0,0,2,0
Logan Hall,DL,2022,8,7,5,2.5,5,0,0,0,0
Andrew Booth,DB,2022,2,11,0,0,0,0,0,0,0
Boye Mafe,LB,2022,15,27,11,3,3,0,0,0,0
Jaquan Brisker,DB,2022,15,73,31,4,5,1,1,2,0
Coby Bryant,DB,2022,16,52,18,2,4,4,0,4,0
David Ojabo,LB,2022,1,1,0,1,0,1,0,0,0
Calais Campbell,DL,2023,16,32,24,6.5,10,1,0,1,0
Al Woods,DL,2023,4,4,2,1,2,0,0,0,0
Tyson Alualu,DL,2023,2,3,1,0,0,0,0,0,0
Brandon Graham,DL,2023,10,11,5,3,4,0,0,1,0
Jason Pierre-Paul,DL,2023,1,1,1,0,0,0,0,0,0
Kareem Jackson,DB,2023,10,37,16,0,0,0,2,3,0
Jerry Hughes,DL,2023,14,23,9,3,4,1,0,0,0
Linval Joseph,DL,2023,7,7,5,1,1,0,0,0,0
Von Miller,DL,2023,5,2,1,0,0,0,0,0,0
Patrick Peterson,DB,2023,16,34,8,0,0,0,2,11,0
Cameron Jordan,DL,2023,14,20,23,2,3,0,0,3,0
Cameron Heyward,DL,2023,10,25,8,2,6,0,0,1,0
Justin Houston,LB,2023,6,5,4,0.5,2,0,0,1,0
Lawrence Guy,DL,2023,15,16,22,0,1,0,0,1,0
Nick Bellore,LB,2023,2,1,1,0,0,0,0,0,0
Rodney McLeod,DB,2023,10,13,10,0,2,0,0,1,0
Tashaun Gipson,DB,2023,16,41,19,1,3,0,1,3,0
Bruce Irvin,LB,2023,2,1,0,1,1,0,0,0,0
Melvin Ingram,LB,2023,2,6,1,1.5,1,0,0,0,0
Bobby Wagner,LB,2023,17,96,87,3.5,11,0,0,3,0
Josh Norman,DB,2023,1,1,0,0,0,0,0,0,0
Justin Bethel,DB,2023,7,9,4,0.5,2,0,0,1,0
Stephon Gilmore,DB,2023,17,54,14,0,0,1,2,13,0
Lavonte David,LB,2023,15,86,48,4.5,17,1,0,5,0
Harrison Smith,DB,2023,17,60,33,3,2,3,0,3,0
Demario Davis,LB,2023,17,74,47,6.5,12,1,0,4,0
Fletcher Cox,DL,2023,14,15,18,5,3,1,0,2,0
Mike Purcell,DL,2023,16,11,14,0,1,0,0,3,0
Darius Slay,DB,2023,12,48,9,0,1,0,2,15,1
Johnathan Hankins,DL,2023,13,13,14,3,2,0,0,2,0
John Jenkins,DL,2023,16,24,37,1,4,0,0,4,1
Micah Hyde,DB,2023,14,37,17,0,1,0,2,7,0
Jordan Poyer,DB,2023,16,67,34,1,2,1,0,4,0
Duron Harmon,DB,2023,6,16,4,1,4,0,1,2,0
William Gholston,DL,2023,12,10,9,0,0,0,1,2,0
Logan Ryan,DB,2023,3,8,4,0,1,0,0,0,0
Tyrann Mathieu,DB,2023,17,50,25,0,0,0,4,9,1
Nicholas Williams,DL,2023,13,16,16,1,7,0,0,0,0
Mike Pennel,DL,2023,3,2,2,0,1,0,0,0,0
Kerry Hyder,DL,2023,2,3,0,1,2,0,0,0,0
Khalil Mack,DL,2023,17,57,17,17,21,5,0,10,0
DaQuan Jones,DL,2023,6,8,8,2.5,4,0,0,0,0
Shaquil Barrett,LB,2023,16,33,19,4.5,3,3,1,2,1
Brent Urban,DL,2023,13,16,6,3,5,0,0,2,0
Denico Autry,DL,2023,17,30,20,11.5,12,2,0,4,0
Anthony Barr,LB,2023,2,1,0,0,0,0,0,0,0
Shelby Harris,DL,2023,14,17,11,1.5,6,1,0,5,0
C.J. Mosley,LB,2023,17,81,71,0.5,5,2,1,7,0
Jimmie Ward,DB,2023,10,33,17,0,0,1,1,3,0
C.J. Goodwin,DB,2023,1,1,0,0,0,0,0,0,0
Kyle Van Noy,LB,2023,14,20,10,9,9,2,0,4,0
Jadeveon Clowney,LB,2023,17,24,19,9.5,9,2,0,5,0
Bradley Roby,DB,2023,8,19,3,0,2,1,0,0,0
Aaron Donald,DL,2023,16,28,25,8,16,0,0,3,0
Adrian Phillips,DB,2023,7,8,5,0,0,0,0,0,0
Demarcus Lawrence,DL,2023,16,29,21,4,10,1,0,6,0
Efe Obada,DL,2023,2,1,1,0,0,0,0,0,0
Shaq Thompson,LB,2023,2,6,2,0,0,0,0,0,0
Eric Kendricks,LB,2023,15,79,38,3.5,7,1,0,6,0
Eric Rowe,DB,2023,3,22,7,0,1,1,1,2,0
Jordan Phillips,DL,2023,13,10,5,2.5,2,0,0,5,0
Danielle Hunter,DL,2023,17,54,29,16.5,23,4,0,2,0
Za'Darius Smith,DL,2023,16,18,9,5.5,8,1,0,3,0
Grady Jarrett,DL,2023,7,9,14,1.5,2,0,0,2,0
Adrian Amos,DB,2023,9,23,5,0,0,0,0,1,0
Bobby McCain,DB,2023,1,0,0,0,0,0,0,1,0
David Mayo,LB,2023,8,37,17,2,6,0,0,0,0
Quandre Diggs,DB,2023,17,63,32,0,1,0,1,5,0
Neville Hewitt,LB,2023,2,0,1,0,0,0,0,0,0
Troy Hill,DB,2023,16,29,18,0,3,1,1,6,1
DeShawn Williams,DL,2023,15,13,20,1,2,0,0,1,0
Dean Marlowe,DB,2023,7,31,5,1,1,0,0,0,0
Alex Singleton,LB,2023,17,105,70,2,6,0,0,4,0
Leonard Williams,DL,2023,17,37,25,5.5,10,0,0,2,0
Preston Smith,DL,2023,17,28,20,8,4,2,0,4,0
Carl Davis,DL,2023,2,0,3,0,0,0,0,0,0
Rakeem Nunez-Roches,DL,2023,13,14,12,0.5,1,0,0,1,0
Dante Fowler,LB,2023,13,8,5,4,5,1,0,3,0
Denzel Perryman,LB,2023,12,45,31,0.5,6,0,0,3,0
Angelo Blackson,DL,2023,7,8,5,0,2,0,0,0,0
Kwon Alexander,LB,2023,8,32,9,1,5,1,1,1,0
Markus Golden,LB,2023,11,14,6,4,6,0,0,1,0
Jordan Hicks,LB,2023,13,61,46,1,4,1,1,5,1
Bud Dupree,LB,2023,16,17,22,6.5,8,2,0,3,0
Steven Nelson,DB,2023,17,48,15,0,0,0,4,12,0
T.Y. McGill,DL,2023,2,1,1,0,0,1,0,0,0
Arik Armstead,DL,2023,12,15,12,5,4,0,0,0,0
Marcus Peters,DB,2023,10,28,15,0,1,0,1,5,1
Ronald Darby,DB,2023,9,22,3,0,1,0,0,7,0
Randy Gregory,LB,2023,13,14,6,3.5,6,0,0,1,0
Frank Clark,LB,2023,6,4,4,0,0,0,0,0,0
Mario Edwards,DL,2023,11,15,6,2,5,1,0,1,0
Tyler Matakevich,LB,2023,2,1,2,0,0,0,0,0,0
DeForest Buckner,DL,2023,17,45,36,8,11,2,0,7,1
Eli Apple,DB,2023,9,37,9,0.5,0,0,1,9,0
Keanu Neal,DB,2023,9,33,17,0,1,0,1,2,0
Jarran Reed,DL,2023,16,27,27,7,7,1,0,2,0
Deion Jones,LB,2023,12,22,13,1,4,0,1,6,0
Miles Killebrew,DB,2023,6,10,3,0,1,0,0,0,0
De'Vondre Campbell,LB,2023,11,46,29,0,3,0,0,1,0
Hassan Ridgeway,DL,2023,3,1,5,0,0,0,0,0,0
Blake Martinez,LB,2023,1,2,2,0,0,0,0,0,0
Dean Lowry,DL,2023,6,4,10,0,0,0,0,1,0
Matt Judon,LB,2023,4,10,3,4,5,0,0,0,0
Quinton Jefferson,DL,2023,13,13,21,6,4,1,0,0,0
D.J. Reader,DL,2023,13,20,14,1,2,0,0,1,0
Kamu Grugier-Hill,LB,2023,15,28,23,1,2,0,1,2,0
Elandon Roberts,LB,2023,16,68,33,2.5,10,0,0,2,0
Jayron Kearse,DB,2023,16,48,24,1.5,4,0,1,4,0
Kyle Peko,DL,2023,13,12,10,0,2,0,0,1,0
Matthias Farley,DB,2023,2,4,1,0,0,0,0,0,0
Mike Hilton,DB,2023,17,64,20,2,12,0,2,8,0
Michael Pierce,DL,2023,16,24,18,1,2,1,0,2,0
Jonathan Jones,DB,2023,14,39,8,0,0,0,0,7,0
Romeo Okwara,DL,2023,8,3,6,2,1,1,0,2,0
Roy Robertson-Harris,DL,2023,17,16,18,3.5,3,0,0,1,0
Morgan Fox,DL,2023,11,11,4,5.5,5,0,0,0,0
Cory Littleton,LB,2023,1,0,1,0,0,0,0,0,0
Sheldon Rankins,DL,2023,12,29,8,6,9,1,0,0,1
Chris Jones,DL,2023,16,20,10,10.5,13,0,0,4,0
Austin Johnson,DL,2023,17,24,22,0,2,1,0,2,0
Deon Bush,DB,2023,1,5,2,0,0,0,0,0,0
DeAndre Houston-Carson,DB,2023,10,25,11,0,1,0,2,5,0
Jalen Mills,DB,2023,15,25,19,0,1,1,0,1,0
A'Shawn Robinson,DL,2023,16,34,28,0,6,0,0,2,0
James Bradberry,DB,2023,16,39,15,0,0,0,1,13,0
Daryl Worley,DB,2023,3,6,3,0,0,0,0,1,0
Antonio Hamilton,DB,2023,10,26,10,0,0,0,1,11,0
Vonn Bell,DB,2023,13,42,27,0,0,0,1,2,0
Kevon Seymour,DB,2023,2,2,0,0,0,0,0,0,0
Myles Jack,LB,2023,3,12,5,1,1,0,0,0,0
Justin Simmons,DB,2023,15,53,17,1,2,2,3,8,0
Sheldon Day,DL,2023,5,3,5,0,1,0,0,0,0
Eric Murray,DB,2023,4,6,5,0,0,1,0,0,0
Jihad Ward,LB,2023,14,16,8,5,5,1,0,0,0
Xavien Howard,DB,2023,12,36,9,0,1,0,1,12,0
David Onyemata,DL,2023,14,25,25,4,6,2,0,3,0
Jaylon Smith,LB,2023,1,2,0,0,0,0,0,0,0
Jalen Ramsey,DB,2023,10,18,4,0,0,0,3,5,0
Adam Gotsis,DL,2023,16,18,8,1,3,0,0,4,0
Andrew Billings,DL,2023,14,12,15,0,3,0,0,0,0
Leonard Floyd,DL,2023,16,21,11,10.5,9,1,0,1,0
Emmanuel Ogbah,DL,2023,10,7,12,5,3,1,1,2,0
Kendall Fuller,DB,2023,15,55,24,0,2,0,2,9,0
Jonathan Bullard,DL,2023,17,24,20,2,3,1,0,0,0
Shaq Lawson,DL,2023,14,7,6,1,2,0,0,0,0
Artie Burns,DB,2023,6,13,9,0,2,0,0,2,0
Javon Hargrave,DL,2023,15,25,19,7,8,0,0,2,0
Kenny Clark,DL,2023,17,22,22,7.5,9,2,0,3,0
Yannick Ngakoue,DL,2023,11,13,9,4,6,0,0,0,0
Maliek Collins,DL,2023,16,19,22,5,8,0,0,1,0
Kevin Byard,DB,2023,16,80,42,0,0,0,1,3,0
Joey Bosa,DL,2023,8,14,6,6.5,6,1,0,1,0
Marlon Humphrey,DB,2023,10,22,4,0,1,0,1,5,0
D.J. Jones,DL,2023,16,30,16,2,5,3,0,0,0
Eric Wilson,LB,2023,9,9,11,0,0,0,0,0,0
Josh Tupou,DL,2023,11,8,11,0,1,0,0,0,0
Adam Butler,DL,2023,15,16,12,5,8,1,0,4,0
Kenny Moore,DB,2023,16,68,25,1.5,8,0,3,6,2
Nicholas Morrow,LB,2023,14,65,28,3,12,1,0,5,0
Carl Lawson,DL,2023,4,2,3,0,0,0,0,0,0
Arthur Maulet,DB,2023,13,29,5,2,5,0,1,5,0
Damontae Kazee,DB,2023,14,46,15,0,0,0,2,3,0
Jonathan Allen,DL,2023,16,30,23,5.5,10,0,0,1,0
Sidney Jones,DB,2023,1,0,1,0,0,0,0,0,0
Dalvin Tomlinson,DL,2023,16,12,16,3,4,0,0,0,0
Zach Cunningham,LB,2023,13,54,31,0,2,0,0,4,0
Chidobe Awuzie,DB,2023,13,43,14,0,2,1,0,6,0
Duke Riley,LB,2023,10,28,10,0.5,0,1,0,1,0
Rasul Douglas,DB,2023,15,47,14,1,3,0,5,14,1
Jalen Reeves-Maybin,LB,2023,6,4,3,1,1,0,0,2,0
Carlos Watkins,DL,2023,2,4,3,1,1,0,0,1,0
Desmond King,DB,2023,7,22,24,1,5,0,0,2,0
Anthony Walker,LB,2023,11,21,21,0,1,1,0,4,0
Matt Milano,LB,2023,5,18,12,0,1,1,2,2,0
Xavier Woods,DB,2023,14,39,22,0,4,0,2,7,0
Jeremiah Ledbetter,DL,2023,14,7,17,0,1,0,0,1,0
Isaac Rochell,DL,2023,6,7,3,0,2,0,0,0,0
Pat O'Connor,DL,2023,3,2,2,0,2,0,0,0,0
Eli Ankou,DL,2023,1,0,1,0,0,0,0,0,0
Michael Davis,DB,2023,13,52,10,0,3,0,1,10,0
Calvin Munson,LB,2023,2,2,0,0,0,0,0,0,0
Dylan Cole,LB,2023,1,0,0,0,0,0,0,0,0
Justin Hardee,DB,2023,1,0,0,0,0,0,0,0,0
DeMarcus Walker,DL,2023,15,17,13,3.5,9,0,0,0,0
Ahkello Witherspoon,DB,2023,17,43,9,0,3,0,3,14,0
Eddie Jackson,DB,2023,11,32,5,0,0,0,1,5,0
Rudy Ford,DB,2023,11,45,23,0,0,0,2,6,0
Davon Godchaux,DL,2023,17,24,32,0,2,0,0,0,0
Myles Garrett,DL,2023,15,33,9,14,17,4,0,3,0
Solomon Thomas,DL,2023,16,15,16,5,7,0,0,1,0
Jamal Adams,DB,2023,9,34,14,0,7,0,0,2,0
Marshon Lattimore,DB,2023,10,39,9,0,2,0,1,8,0
Haason Reddick,LB,2023,15,29,9,11,13,1,0,1,0
Derek Barnett,DL,2023,7,12,10,2.5,9,0,0,1,0
Malik Hooker,DB,2023,14,27,23,0,1,1,1,3,0
Adoree' Jackson,DB,2023,14,49,14,0,0,1,1,8,1
Charles Harris,DL,2023,8,10,3,1.5,2,0,0,0,0
Jabrill Peppers,DB,2023,15,50,25,1,5,1,2,8,0
Tre'Davious White,DB,2023,4,10,2,0,1,0,1,2,0
T.J. Watt,LB,2023,17,47,20,19,19,4,1,8,1
Budda Baker,DB,2023,12,58,29,0,5,0,0,0,0
Marcus Maye,DB,2023,7,27,10,1,3,0,2,2,0
Marcus Williams,DB,2023,11,35,20,0,1,0,1,8,0
Justin Evans,DB,2023,4,8,6,0,0,0,0,2,0
Tanoh Kpassagnon,DL,2023,11,12,7,3.5,4,0,0,2,0
Larry Ogunjobi,DL,2023,17,21,22,3,3,1,0,2,0
